transacted_price,area_sqm,property_type,tenure,sale_date_raw,planning_area,project_name,sale_month,project_age_years
1559100,74,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1598000,74,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1714200,82,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1609100,74,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1610000,74,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1594000,74,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1630200,74,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1719200,81,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1718500,82,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1994800,92,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1614000,74,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1598000,74,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1722800,82,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1551400,74,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1618100,74,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2240200,108,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1626200,74,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1606100,74,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1761400,82,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1563000,74,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2267000,109,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1518800,74,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1566900,74,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1727800,81,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1570900,74,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2003500,92,Apartment,99 yrs lease commencing from 2024,Oct-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1333500,62,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1727200,82,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1335800,62,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1336700,62,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1534700,74,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1336200,62,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2031400,92,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1622200,74,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1522900,74,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1367000,62,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1731400,82,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1610000,74,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1770300,82,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1735700,82,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2245800,108,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1339200,62,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1740100,82,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1525900,74,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1618100,74,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1609100,74,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1989900,92,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2019800,92,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1369100,62,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2431900,113,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1574700,74,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2425800,113,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1589600,74,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1761900,82,Apartment,99 yrs lease commencing from 2024,Sep-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1744400,82,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1372500,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1340100,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1999800,92,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2391000,113,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2588900,123,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1731700,82,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1598300,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1330300,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1356900,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1350400,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1333100,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1974000,92,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1519000,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1988000,92,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1704525,81,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1597400,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1586400,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1757300,82,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1629600,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1523600,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1993000,92,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1359100,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1326000,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1362500,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1347000,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1985200,92,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1530000,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2151700,108,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2229500,108,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1337000,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1527000,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1701700,82,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1606300,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1597400,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1090000,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1554600,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1362500,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1333600,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1527400,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1330100,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1340100,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1093100,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1743612,81,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1601400,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1372700,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1736000,82,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1327000,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1787200,81,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1748600,82,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1365900,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1523000,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1343100,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1706000,82,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2157100,108,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1558500,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1571100,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1323700,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1761700,82,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1614300,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1095000,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1336100,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1095100,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1562400,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1575000,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1092000,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1098000,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1365900,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1515000,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1534000,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1601400,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2420200,113,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1710300,82,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1106100,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1355700,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1567200,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2240600,108,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1538000,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1332600,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1563300,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2349600,113,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1740400,82,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1766100,82,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1531200,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1101000,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1535000,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1103000,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1538800,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1106000,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1979000,92,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1109000,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1546500,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1112000,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1550400,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1990100,92,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1115000,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1350100,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1554300,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1995100,92,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1117000,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1998000,92,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1353100,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
880000,38,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1097900,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1706700,81,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1100600,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2162500,108,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1329300,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1103400,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1714500,82,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2167900,108,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1566300,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1715200,81,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1718800,82,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2173300,108,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1335900,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1570200,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1719500,81,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1108900,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1723100,82,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2178700,108,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1339300,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1723800,81,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1111600,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1727400,82,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2184200,108,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1342600,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1578100,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1728100,81,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1114400,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1731700,82,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2189700,108,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1346000,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1582000,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1732400,81,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1117200,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1736000,82,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
2195100,108,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1349300,62,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1585900,74,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1736700,81,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
1120000,53,Apartment,99 yrs lease commencing from 2024,Aug-25,CANBERRA,CANBERRA CRESCENT RESIDENCES,2024-01,0
